region,offense,incident_count,offense_count,year
South,all-offenses,276575,315513,2004
South,all-offenses,163,163,1999
South,all-offenses,12,12,1991
South,all-offenses,597,597,2015
South,all-offenses,36,36,1996
South,all-offenses,3667,3667,2004
South,all-offenses,354415,354415,2008
South,all-offenses,4963,4963,2005
South,all-offenses,186290,186290,2018
South,all-offenses,1370,1463,2009
South,all-offenses,291973,291973,2017
South,all-offenses,71,76,2010
South,all-offenses,5299,5299,1995
South,all-offenses,3421,3421,1994
South,all-offenses,323476,376039,2009
South,all-offenses,37315,37315,2015
South,all-offenses,1,1,2010
South,all-offenses,6028,6028,2009
South,all-offenses,220,220,1995
South,all-offenses,1584,1698,2000
South,all-offenses,36665,36665,2014
South,all-offenses,264877,264877,2008
South,all-offenses,4,5,2013
South,all-offenses,38,38,1995
South,all-offenses,8193,8193,1992
South,all-offenses,67,72,2013
South,all-offenses,63,63,1994
South,all-offenses,21935,21935,2002
South,all-offenses,11563,12753,2016
South,all-offenses,14,14,1997
South,all-offenses,7805,7805,2004
South,all-offenses,7736,7736,1998
South,all-offenses,6524,6524,2018
South,all-offenses,195,232,2018
South,all-offenses,2963,3196,2012
South,all-offenses,54980,54980,2019
South,all-offenses,264069,264069,2009
South,all-offenses,87095,87095,2011
South,all-offenses,76772,76772,2001
South,all-offenses,32,32,1991
South,all-offenses,84765,91435,2004
South,all-offenses,33,33,1998
South,all-offenses,12388,12388,2018
South,all-offenses,5035,5035,2008
South,all-offenses,177649,177649,2007
South,all-offenses,22053,22053,1999
South,all-offenses,34771,34771,2018
South,all-offenses,544,544,2002
South,all-offenses,3118,3118,1997
South,all-offenses,306351,355427,2008
South,all-offenses,39384,39384,1995
South,all-offenses,343633,343633,2009
South,all-offenses,1575,1667,2008
South,all-offenses,16403,16403,2004
South,all-offenses,132,132,1991
South,all-offenses,41137,41137,1991
South,all-offenses,4103,4103,2015
South,all-offenses,65,67,2015
South,all-offenses,20,20,1996
South,all-offenses,207,207,2004
South,all-offenses,677,721,1999
South,all-offenses,11582,11582,1992
South,all-offenses,690,690,1992
South,all-offenses,96,105,2010
South,all-offenses,72914,89652,2011
South,all-offenses,267707,267707,2016
South,all-offenses,10157,10157,1991
South,all-offenses,25180,25180,2014
South,all-offenses,12141,12141,2014
South,all-offenses,119596,119596,2017
South,all-offenses,81,81,1992
South,all-offenses,92,92,1991
South,all-offenses,26759,26759,2015
South,all-offenses,232,232,2011
South,all-offenses,95,120,1993
South,all-offenses,12281,12281,2015
South,all-offenses,5,5,2011
South,all-offenses,10090,11088,2009
South,all-offenses,59242,61039,2011
South,all-offenses,2860,2860,1995
South,all-offenses,3809,3809,2014
South,all-offenses,37,40,2014
South,all-offenses,55,55,2011
South,all-offenses,1537,1537,2000
South,all-offenses,163,163,2017
South,all-offenses,253708,253708,2016
South,all-offenses,3459,3776,2019
South,all-offenses,110,123,2013
South,all-offenses,8034,8250,2004
South,all-offenses,6437,6437,2006
South,all-offenses,190029,190029,2015
South,all-offenses,75,75,2007
South,all-offenses,8895,9820,2008
South,all-offenses,9788,9788,2003
South,all-offenses,46625,46625,2018
South,all-offenses,46319,46319,1998
South,all-offenses,2025,2025,2012
South,all-offenses,20887,20887,2006
South,all-offenses,1,1,2012
South,all-offenses,1449,1547,2016
South,all-offenses,753,810,1991
South,all-offenses,89445,89445,1992
South,all-offenses,6410,6410,1991
South,all-offenses,3340,3340,2016
South,all-offenses,5589,5589,2003
South,all-offenses,1806,1852,2011
South,all-offenses,51759,51759,2007
South,all-offenses,33251,33251,1997
South,all-offenses,305000,357094,2016
South,all-offenses,197190,197190,2014
South,all-offenses,87,157,2019
South,all-offenses,17,17,1995
South,all-offenses,4578,4578,2017
South,all-offenses,590,590,2012
South,all-offenses,1705,1904,1996
South,all-offenses,164,170,2019
South,all-offenses,314,314,2009
South,all-offenses,50461,50461,2004
South,all-offenses,30938,30938,2012
South,all-offenses,13,13,1999
South,all-offenses,78687,78687,2005
South,all-offenses,1776,1936,2002
South,all-offenses,25130,25130,2017
South,all-offenses,14689,15052,2018
South,all-offenses,13223,13223,2014
South,all-offenses,6096,6321,1992
South,all-offenses,44899,44899,2015
South,all-offenses,50,50,2003
South,all-offenses,16204,16204,2000
South,all-offenses,21748,21748,2007
South,all-offenses,56629,56629,2010
South,all-offenses,1681,1721,1995
South,all-offenses,1648,1648,1992
South,all-offenses,49371,49371,2006
South,all-offenses,84127,95784,2014
South,all-offenses,340,340,2008
South,all-offenses,6,6,1993
South,all-offenses,492,492,2000
South,all-offenses,33500,33500,2003
South,all-offenses,1108,1108,1992
South,all-offenses,87433,99935,2015
South,all-offenses,6155,6155,2007
South,all-offenses,14317,14317,2015
South,all-offenses,344,344,2018
South,all-offenses,41572,41572,2014
South,all-offenses,37539,37539,2013
South,all-offenses,99,99,2006
South,all-offenses,482,517,1994
South,all-offenses,3629,3629,2011
South,all-offenses,2136,2205,2005
South,all-offenses,31,31,1993
South,all-offenses,52409,52409,2018
South,all-offenses,18608,18608,1993
South,all-offenses,620,620,2014
South,all-offenses,9060,9060,2004
South,all-offenses,1403,1523,2013
South,all-offenses,226,244,2019
South,all-offenses,2389,2389,1993
South,all-offenses,26364,26364,2004
South,all-offenses,4,4,1992
South,all-offenses,41,49,1991
South,all-offenses,327,351,1996
South,all-offenses,1452,1544,2010
South,all-offenses,56,56,1993
South,all-offenses,105700,121781,2018
South,all-offenses,51,57,1999
South,all-offenses,63935,71450,1996
South,all-offenses,654,654,2004
South,all-offenses,1857,1857,2002
South,all-offenses,19990,19990,2018
South,all-offenses,488,488,2015
South,all-offenses,145,145,1996
South,all-offenses,168605,168605,2006
South,all-offenses,511,511,1995
South,all-offenses,9403,9642,2014
South,all-offenses,918,918,2016
South,all-offenses,29,29,2005
South,all-offenses,9965,10468,1995
South,all-offenses,76765,78456,2005
South,all-offenses,3278,3325,1992
South,all-offenses,26352,26352,1996
South,all-offenses,150,150,1997
South,all-offenses,323,323,2005
South,all-offenses,2289,2289,1998
South,all-offenses,709,798,1993
South,all-offenses,605,605,1994
South,all-offenses,602,602,1995
South,all-offenses,70868,70868,1996
South,all-offenses,124237,124237,2003
South,all-offenses,76659,92070,2005
South,all-offenses,182177,182177,2004
South,all-offenses,93,93,1993
South,all-offenses,1686,1686,1997
South,all-offenses,10411,10706,2015
South,all-offenses,663,663,1998
South,all-offenses,208522,208522,2006
South,all-offenses,97550,106731,2007
South,all-offenses,2941,2941,1999
South,all-offenses,44792,44792,2009
South,all-offenses,2599,2649,1997
South,all-offenses,4450,4450,2015
South,all-offenses,307,307,1992
South,all-offenses,5219,6210,2008
South,all-offenses,80591,80591,2010
South,all-offenses,2058,2058,2008
South,all-offenses,19274,19274,1994
South,all-offenses,9618,9618,2007
South,all-offenses,168597,168597,2009
South,all-offenses,274,274,2009
South,all-offenses,27289,27289,2014
South,all-offenses,31484,31484,2007
South,all-offenses,3828,3828,2016
South,all-offenses,1,1,2012
South,all-offenses,34820,34820,2015
South,all-offenses,1726,1726,1992
South,all-offenses,3307,3366,1998
South,all-offenses,177327,177327,2003
South,all-offenses,138246,138246,2004
South,all-offenses,1095,1210,1991
South,all-offenses,4615,4615,2014
South,all-offenses,89611,89611,2013
South,all-offenses,296,296,2009
South,all-offenses,2463,2463,2019
South,all-offenses,179,179,2008
South,all-offenses,48693,48693,2017
South,all-offenses,80356,80356,2002
South,all-offenses,979,979,2006
South,all-offenses,27,27,1997
South,all-offenses,87,87,2011
South,all-offenses,19746,19746,2001
South,all-offenses,8129,8129,2003
South,all-offenses,26508,26508,2003
South,all-offenses,152370,152370,2008
South,all-offenses,205,205,2008
South,all-offenses,89240,103020,2017
South,all-offenses,10766,10766,2006
South,all-offenses,33375,33375,2006
South,all-offenses,2073,2073,2009
South,all-offenses,66,66,1998
South,all-offenses,62316,62316,2005
South,all-offenses,18615,18615,2017
South,all-offenses,46518,46518,2008
South,all-offenses,5499,6408,2009
South,all-offenses,702,702,2001
South,all-offenses,514,514,2003
South,all-offenses,1067,1067,1997
South,all-offenses,2128,2128,2016
South,all-offenses,1431,1541,2005
South,all-offenses,541,541,1991
South,all-offenses,70870,73377,1991
South,all-offenses,52,52,2004
South,all-offenses,1558,1604,2013
South,all-offenses,2433,2433,1998
South,all-offenses,17477,18561,1997
South,all-offenses,62,69,1996
South,all-offenses,131,137,1991
South,all-offenses,50,50,1995
South,all-offenses,9017,9230,2007
South,all-offenses,6612,7514,2016
South,all-offenses,39824,39824,2004
South,all-offenses,1812,1812,1998
South,all-offenses,1882,1920,2010
South,all-offenses,26309,27982,1998
South,all-offenses,6,6,1993
South,all-offenses,1611,1611,2008
South,all-offenses,1455,1455,1997
South,all-offenses,895,895,1995
South,all-offenses,416,416,2017
South,all-offenses,55066,56828,2013
South,all-offenses,4788,4788,2018
South,all-offenses,11,11,2013
South,all-offenses,87460,87460,1991
South,all-offenses,1763,1763,2009
South,all-offenses,280,280,2013
South,all-offenses,73885,90185,2010
South,all-offenses,110,110,2016
South,all-offenses,83,85,2011
South,all-offenses,49484,49484,2006
South,all-offenses,360,360,2007
South,all-offenses,116,116,2013
South,all-offenses,84090,84090,1991
South,all-offenses,58046,58046,2016
South,all-offenses,42172,42172,2003
South,all-offenses,24347,24347,2018
South,all-offenses,67804,84251,2013
South,all-offenses,53,53,2010
South,all-offenses,159094,159094,2016
South,all-offenses,60074,61718,2010
South,all-offenses,184,184,2016
South,all-offenses,12573,12927,2017
South,all-offenses,256,256,2010
South,all-offenses,5,5,1995
South,all-offenses,7594,7790,2003
South,all-offenses,228063,228063,2015
South,all-offenses,2305,2305,2013
South,all-offenses,12790,12790,2004
South,all-offenses,50684,50684,2011
South,all-offenses,93798,93798,2019
South,all-offenses,42393,42393,2017
South,all-offenses,77810,77810,1998
South,all-offenses,141509,141509,2012
South,all-offenses,3295,3295,2010
South,all-offenses,1714,1714,1995
South,all-offenses,45,45,2005
South,all-offenses,40796,40796,1999
South,all-offenses,18285,18285,1992
South,all-offenses,5878,5878,2004
South,all-offenses,9180,9404,2006
South,all-offenses,1745,1903,2001
South,all-offenses,186,210,2009
South,all-offenses,217180,217180,2014
South,all-offenses,1484,1687,1993
South,all-offenses,58394,58394,1997
South,all-offenses,176,176,2003
South,all-offenses,174,195,2008
South,all-offenses,61705,61705,2000
South,all-offenses,127335,127335,2018
South,all-offenses,117,117,1998
South,all-offenses,8127,8127,1997
South,all-offenses,813,813,1997
South,all-offenses,10,10,1996
South,all-offenses,239,239,2006
South,all-offenses,76,76,1997
South,all-offenses,9272,9272,1998
South,all-offenses,190,190,2018
South,all-offenses,45300,45300,2007
South,all-offenses,1501,1501,1998
South,all-offenses,5376,5376,2017
South,all-offenses,155,191,2017
South,all-offenses,1042,1086,1999
South,all-offenses,45598,49484,1993
South,all-offenses,141,141,2014
South,all-offenses,26836,26836,2006
South,all-offenses,6231,6231,2003
South,all-offenses,133,133,1993
South,all-offenses,239,248,1993
South,all-offenses,7,7,1992
South,all-offenses,40,40,1996
South,all-offenses,76295,82029,2003
South,all-offenses,90202,90202,2015
South,all-offenses,28171,28171,2017
South,all-offenses,12315,12315,2017
South,all-offenses,210826,210826,2007
South,all-offenses,1906,1906,2001
South,all-offenses,3726,3726,1996
South,all-offenses,95110,103370,2006
South,all-offenses,60,63,2005
South,all-offenses,79712,79712,2014
South,all-offenses,146,146,2015
South,all-offenses,13371,13371,2003
South,all-offenses,17,17,1996
South,all-offenses,2178,2228,2019
South,all-offenses,21749,21749,1995
South,all-offenses,26430,26430,1996
South,all-offenses,36,36,1991
South,all-offenses,1781,1781,1992
South,all-offenses,9173,9173,2006
South,all-offenses,329270,329270,2018
South,all-offenses,52063,52063,1993
South,all-offenses,34148,34148,2007
South,all-offenses,159,159,1996
South,all-offenses,13404,13404,1998
South,all-offenses,1,1,1999
South,all-offenses,11964,11964,2007
South,all-offenses,133956,172009,2019
South,all-offenses,178653,178653,2017
South,all-offenses,158,177,2016
South,all-offenses,2,2,1999
South,all-offenses,832,935,1996
South,all-offenses,37697,38574,1999
South,all-offenses,94,94,1999
South,all-offenses,1216,1216,2007
South,all-offenses,184,184,2019
South,all-offenses,24163,24163,1993
South,all-offenses,6394,6394,1997
South,all-offenses,4,4,2019
South,all-offenses,141759,148530,2019
South,all-offenses,23428,23428,2019
South,all-offenses,45111,51833,1999
South,all-offenses,1457,1566,2011
South,all-offenses,301684,346183,2006
South,all-offenses,108,108,1995
South,all-offenses,5071,5071,2006
South,all-offenses,32,32,1997
South,all-offenses,195,195,2018
South,all-offenses,303,303,1993
South,all-offenses,196979,196979,2018
South,all-offenses,3336,3336,2015
South,all-offenses,86,86,1994
South,all-offenses,1355,1465,2006
South,all-offenses,28560,28560,2016
South,all-offenses,658,759,1995
South,all-offenses,1701,1758,2002
South,all-offenses,15425,15553,1994
South,all-offenses,63479,63479,2018
South,all-offenses,1807,1807,2005
South,all-offenses,56,60,2001
South,all-offenses,2661,2661,2014
South,all-offenses,1205,1292,2003
South,all-offenses,229,229,2018
South,all-offenses,7075,7417,1993
South,all-offenses,54,54,1998
South,all-offenses,258612,294122,2003
South,all-offenses,17,17,1992
South,all-offenses,3351,3351,2003
South,all-offenses,484,484,1993
South,all-offenses,4760,4760,2016
South,all-offenses,25944,29739,1994
South,all-offenses,345,345,2002
South,all-offenses,275042,275042,2006
South,all-offenses,311,316,1994
South,all-offenses,1,1,2002
South,all-offenses,76468,77879,2002
South,all-offenses,5,5,2002
South,all-offenses,62,62,1995
South,all-offenses,8341,8341,1991
South,all-offenses,290328,290328,2003
South,all-offenses,7357,8442,2018
South,all-offenses,2704,2704,1995
South,all-offenses,68271,80633,2002
South,all-offenses,364133,364133,2006
South,all-offenses,26807,26807,1996
South,all-offenses,18387,18387,1995
South,all-offenses,23,23,1995
South,all-offenses,232397,232397,2003
South,all-offenses,2549,2549,2018
South,all-offenses,2092,2092,2014
South,all-offenses,23572,23572,2008
South,all-offenses,7349,8105,2003
South,all-offenses,722,780,1992
South,all-offenses,486,486,2011
South,all-offenses,91076,91076,1991
South,all-offenses,11305,11305,1992
South,all-offenses,4081,4081,2000
South,all-offenses,5402,6251,2014
South,all-offenses,300,300,2007
South,all-offenses,40,41,2001
South,all-offenses,22,22,1995
South,all-offenses,29786,29786,2011
South,all-offenses,161,161,2013
South,all-offenses,5870,5870,2008
South,all-offenses,6324,7280,2015
South,all-offenses,1938,1966,1993
South,all-offenses,1978,1978,2015
South,all-offenses,1958,2135,2005
South,all-offenses,75876,75876,2002
South,all-offenses,8915,9791,2006
South,all-offenses,141534,141534,2015
South,all-offenses,80,80,1991
South,all-offenses,256,256,1992
South,all-offenses,130,130,2015
South,all-offenses,150107,150107,2013
South,all-offenses,6,6,1996
South,all-offenses,56888,56888,2015
South,all-offenses,148,148,2014
South,all-offenses,5854,5854,2009
South,all-offenses,184,217,2004
South,all-offenses,5030,5030,2018
South,all-offenses,10397,10397,1994
South,all-offenses,6094,6094,2019
South,all-offenses,82,82,1992
South,all-offenses,142,142,2015
South,all-offenses,41900,41900,1992
South,all-offenses,54504,54504,2014
South,all-offenses,1638,1638,1996
South,all-offenses,11621,11621,1991
South,all-offenses,1033,1033,1991
South,all-offenses,24139,24139,2009
South,all-offenses,157,157,2014
South,all-offenses,9809,9809,1992
South,all-offenses,132648,132648,2014
South,all-offenses,123351,123351,2010
South,all-offenses,1106,1106,2017
South,all-offenses,3707,3707,2012
South,all-offenses,186,186,2003
South,all-offenses,1234,1234,1991
South,all-offenses,73720,91113,2012
South,all-offenses,695,725,1998
South,all-offenses,1171,1254,2001
South,all-offenses,8949,9917,2007
South,all-offenses,623,623,1998
South,all-offenses,105,105,2008
South,all-offenses,1460,1500,2000
South,all-offenses,113362,127171,1998
South,all-offenses,270,270,2012
South,all-offenses,4904,5099,1991
South,all-offenses,479,517,1997
South,all-offenses,57888,59743,2012
South,all-offenses,5,5,2012
South,all-offenses,211,234,2018
South,all-offenses,842,842,2004
South,all-offenses,1409,1409,1991
South,all-offenses,86,86,2012
South,all-offenses,272,272,2006
South,all-offenses,322,322,1997
South,all-offenses,81274,91042,1997
South,all-offenses,48575,48575,2008
South,all-offenses,254173,254173,2016
South,all-offenses,62028,63134,2000
South,all-offenses,2,2,2000
South,all-offenses,54000,54000,2009
South,all-offenses,184,184,2000
South,all-offenses,1973,1973,1993
South,all-offenses,49251,49251,1997
South,all-offenses,95,95,1996
South,all-offenses,56,58,1995
South,all-offenses,3,3,2000
South,all-offenses,2061,2061,2011
South,all-offenses,118374,118374,1998
South,all-offenses,59473,68779,2000
South,all-offenses,3,3,2011
South,all-offenses,145,145,2009
South,all-offenses,1202,1202,1996
South,all-offenses,88497,88497,1998
South,all-offenses,12603,13901,2017
South,all-offenses,88093,88093,1997
South,all-offenses,1780,1822,2012
South,all-offenses,720,720,2019
South,all-offenses,157,157,2016
South,all-offenses,47519,47519,1993
South,all-offenses,2248,2514,1997
South,all-offenses,262875,262875,2017
South,all-offenses,1533,1533,2004
South,all-offenses,4885,5704,2004
South,all-offenses,5529,5529,2002
South,all-offenses,265770,265770,2017
South,all-offenses,3178,3619,1998
South,all-offenses,5384,5384,2007
South,all-offenses,308153,355884,2007
South,all-offenses,104482,104482,2016
South,all-offenses,169532,169532,2008
South,all-offenses,3262,3313,1991
South,all-offenses,1483,1585,2007
South,all-offenses,66188,66188,2000
South,all-offenses,41,46,1992
South,all-offenses,360355,360355,2007
South,all-offenses,2618,2618,2017
South,all-offenses,12,12,1993
South,all-offenses,1210,1210,1994
South,all-offenses,2879,3144,2011
South,all-offenses,2,2,2013
South,all-offenses,315950,369673,2017
South,all-offenses,153,165,2014
South,all-offenses,90027,90027,2012
South,all-offenses,190724,190724,2009
South,all-offenses,1629,1709,2017
South,all-offenses,29494,29494,2005
South,all-offenses,149,149,2004
South,all-offenses,43413,43413,1999
South,all-offenses,148,148,1993
South,all-offenses,48062,48062,2001
South,all-offenses,177,194,2015
South,all-offenses,238813,238813,2019
South,all-offenses,41596,41596,2004
South,all-offenses,275610,275610,2007
South,all-offenses,6995,6995,1993
South,all-offenses,558,558,2005
South,all-offenses,129634,129634,2004
South,all-offenses,121,121,2004
South,all-offenses,1,1,2010
South,all-offenses,14,14,1991
South,all-offenses,5637,5637,1992
South,all-offenses,90,90,1999
South,all-offenses,1431,1533,2010
South,all-offenses,360,383,1996
South,all-offenses,67,70,2009
South,all-offenses,59191,62880,2000
South,all-offenses,863,863,2015
South,all-offenses,321536,374402,2010
South,all-offenses,33367,33367,2014
South,all-offenses,150,175,2005
South,all-offenses,4927,4927,2010
South,all-offenses,3399,3399,2000
South,all-offenses,1845,1845,2017
South,all-offenses,37127,37127,2015
South,all-offenses,294941,345533,2013
South,all-offenses,6920,6920,2000
South,all-offenses,2108,2108,1994
South,all-offenses,5095,5944,2011
South,all-offenses,3303,3303,2013
South,all-offenses,73,73,1992
South,all-offenses,1899,1899,2011
South,all-offenses,1349,1448,2013
South,all-offenses,2261,2261,2019
South,all-offenses,254,261,1991
South,all-offenses,853,853,2014
South,all-offenses,290,290,2011
South,all-offenses,40841,40841,2012
South,all-offenses,150427,150427,2011
South,all-offenses,272097,272097,2013
South,all-offenses,44092,46688,1991
South,all-offenses,45266,45266,2011
South,all-offenses,276544,276544,2010
South,all-offenses,6769,6769,2001
South,all-offenses,265,265,2011
South,all-offenses,276907,276907,2013
South,all-offenses,92260,103801,2012
South,all-offenses,208,208,1991
South,all-offenses,157,174,2016
South,all-offenses,24285,24369,1991
South,all-offenses,1925,2089,2004
South,all-offenses,56,57,2008
South,all-offenses,13366,13366,2012
South,all-offenses,38888,38888,2002
South,all-offenses,5791,5791,2001
South,all-offenses,325122,325122,2010
South,all-offenses,82,87,2009
South,all-offenses,15610,15610,1991
South,all-offenses,7112,7112,1994
South,all-offenses,2880,2880,1995
South,all-offenses,6135,6245,2000
South,all-offenses,2020,2020,2011
South,all-offenses,121,121,1994
South,all-offenses,10434,11568,2013
South,all-offenses,10328,11432,2010
South,all-offenses,171537,171537,2002
South,all-offenses,41,41,1994
South,all-offenses,1206,1206,1993
South,all-offenses,160,160,1995
South,all-offenses,546,546,2012
South,all-offenses,503,503,2018
South,all-offenses,26972,26972,2002
South,all-offenses,7858,7858,2002
South,all-offenses,118,118,2000
South,all-offenses,82093,82093,2003
South,all-offenses,1,1,2004
South,all-offenses,1851,1851,2004
South,all-offenses,442,442,2002
South,all-offenses,124,126,2016
South,all-offenses,88951,88951,2006
South,all-offenses,16624,16624,1996
South,all-offenses,52733,52733,2018
South,all-offenses,19,38,2016
South,all-offenses,70,77,2008
South,all-offenses,47564,47564,1994
South,all-offenses,9970,10240,2012
South,all-offenses,68784,73863,2002
South,all-offenses,3791,3791,2019
South,all-offenses,483085,557815,2019
South,all-offenses,418,418,2013
South,all-offenses,5279,5279,2002
South,all-offenses,1983,1983,2018
South,all-offenses,26043,26043,2004
South,all-offenses,2179,2283,2019
South,all-offenses,170,170,2005
South,all-offenses,38915,38915,2012
South,all-offenses,912,973,1999
South,all-offenses,381,381,2010
South,all-offenses,159713,159713,2017
South,all-offenses,11856,11856,2002
South,all-offenses,47620,47620,2005
South,all-offenses,35,39,1996
South,all-offenses,553,553,2018
South,all-offenses,65428,65428,2008
South,all-offenses,323,334,1993
South,all-offenses,489,489,2004
South,all-offenses,158520,177346,1999
South,all-offenses,169,169,2005
South,all-offenses,137094,137094,2005
South,all-offenses,1089,1089,1999
South,all-offenses,554,554,1994
South,all-offenses,101772,101772,2007
South,all-offenses,302,302,2017
South,all-offenses,25092,28603,1993
South,all-offenses,397938,397938,2019
South,all-offenses,3312,3609,2015
South,all-offenses,62156,62156,2009
South,all-offenses,1696,1696,2005
South,all-offenses,2072,2222,2016
South,all-offenses,5262,6121,2005
South,all-offenses,9700,10180,1994
South,all-offenses,138485,138485,1999
South,all-offenses,370446,370446,2019
South,all-offenses,194,215,2011
South,all-offenses,13772,13836,1993
South,all-offenses,594,629,1992
South,all-offenses,60,60,1993
South,all-offenses,441,441,1995
South,all-offenses,154702,154702,1999
South,all-offenses,367,367,1994
South,all-offenses,26955,26955,2000
South,all-offenses,3096,3353,2014
South,all-offenses,100543,100543,2001
South,all-offenses,2593,2593,2012
South,all-offenses,1,1,2012
South,all-offenses,4226,4518,2018
South,all-offenses,6,6,1994
South,all-offenses,4804,5351,1999
South,all-offenses,7944,8116,2002
South,all-offenses,10076,10076,1993
South,all-offenses,135076,135076,2000
South,all-offenses,27647,27647,2012
South,all-offenses,32496,32496,2016
South,all-offenses,1581,1687,2009
South,all-offenses,12,12,1996
South,all-offenses,11096,11096,2012
South,all-offenses,17288,18934,2019
South,all-offenses,1605,1605,1991
South,all-offenses,56,56,2001
South,all-offenses,6434,6434,2000
South,all-offenses,21067,21067,2000
South,all-offenses,238563,238563,2012
South,all-offenses,2066,2104,1994
South,all-offenses,6,6,2014
South,all-offenses,23960,23960,1997
South,all-offenses,1563,1563,2015
South,all-offenses,1415,1508,2008
South,all-offenses,165,165,2002
South,all-offenses,1,1,2003
South,all-offenses,28,28,2015
South,all-offenses,1632,1632,2014
South,all-offenses,1191,1191,2005
South,all-offenses,291,291,2000
South,all-offenses,26017,26017,2001
South,all-offenses,30153,30153,1998
South,all-offenses,1254,1254,1992
South,all-offenses,456,492,1995
South,all-offenses,4316,4414,1999
South,all-offenses,1472,1472,1997
South,all-offenses,22,40,2018
South,all-offenses,42513,42513,2016
South,all-offenses,242531,242531,2010
South,all-offenses,7160,7953,2002
South,all-offenses,82995,82995,2006
South,all-offenses,122,126,2018
South,all-offenses,216401,216401,2013
South,all-offenses,75382,75382,2003
South,all-offenses,1905,1905,1998
South,all-offenses,570,625,1996
South,all-offenses,18715,19142,2019
South,all-offenses,719,719,2016
South,all-offenses,11386,11386,2013
South,all-offenses,1214,1307,2004
South,all-offenses,1578,1745,1994
South,all-offenses,68,68,1999
South,all-offenses,25421,25421,2013
South,all-offenses,65,65,2005
South,all-offenses,107,112,2015
South,all-offenses,2103,2103,2010
South,all-offenses,104,111,2014
South,all-offenses,44369,44369,2005
South,all-offenses,8,8,1995
South,all-offenses,36617,36617,1991
South,all-offenses,527,527,2001
South,all-offenses,3206,3206,2013
South,all-offenses,8,8,2013
South,all-offenses,10,10,1992
South,all-offenses,9858,9858,2010
South,all-offenses,29273,29273,2010
South,all-offenses,361,361,2019
South,all-offenses,31219,31219,2008
South,all-offenses,1851,1923,2003
South,all-offenses,69394,69394,2019
South,all-offenses,5521,5521,2011
South,all-offenses,2406,2406,1999
South,all-offenses,106,106,2001
South,all-offenses,24975,24975,1994
South,all-offenses,153,153,2000
South,all-offenses,171,176,2018
South,all-offenses,43291,45842,1999
South,all-offenses,3916,3916,2007
South,all-offenses,29847,29847,2001
South,all-offenses,528,528,1996
South,all-offenses,138043,157973,2019
South,all-offenses,3985,3985,2002
South,all-offenses,64125,64125,2004
South,all-offenses,23084,23084,2011
South,all-offenses,493,493,2008
South,all-offenses,243610,275636,2002
South,all-offenses,142,142,2001
South,all-offenses,25957,25957,2019
South,all-offenses,140156,140156,2001
South,all-offenses,2137,2197,2006
South,all-offenses,1413,1503,2002
South,all-offenses,57095,57095,1994
South,all-offenses,3516,3516,1999
South,all-offenses,285019,285019,2002
South,all-offenses,1832,1832,2001
South,all-offenses,11,13,2015
South,all-offenses,79252,96117,2006
South,all-offenses,40930,40930,2010
South,all-offenses,9,9,2003
South,all-offenses,73639,74948,2003
South,all-offenses,110,112,2015
South,all-offenses,466,466,2009
South,all-offenses,279,279,2003
South,all-offenses,3543,4111,2001
South,all-offenses,78683,80606,2006
South,all-offenses,86,87,2014
South,all-offenses,1,1,2006
South,all-offenses,16,19,1995
South,all-offenses,226823,226823,2002
South,all-offenses,276,288,1994
South,all-offenses,471,471,2006
South,all-offenses,6,6,1992
South,all-offenses,1,1,2014
South,all-offenses,35295,35295,2013
South,all-offenses,67676,80431,2003
South,all-offenses,155214,155214,2005
South,all-offenses,105,105,1994
South,all-offenses,30941,30941,2009
South,all-offenses,65,65,2006
South,all-offenses,1630,1630,2017
South,all-offenses,359,359,2012
South,all-offenses,51869,57104,1994
South,all-offenses,2340,2340,2009
South,all-offenses,5574,5574,2003
South,all-offenses,24704,24704,1998
South,all-offenses,82135,104770,2017
South,all-offenses,253524,253524,2019
South,all-offenses,9198,9425,2013
South,all-offenses,6550,7215,2000
South,all-offenses,1916,1962,2007
South,all-offenses,59965,59965,2011
South,all-offenses,16877,16877,1997
South,all-offenses,91,91,2017
South,all-offenses,14001,14001,1995
South,all-offenses,9868,10162,2010
South,all-offenses,4,4,2017
South,all-offenses,81025,84263,2017
South,all-offenses,4739,4739,2006
South,all-offenses,9106,9106,2017
South,all-offenses,97741,97741,1999
South,all-offenses,147,147,2011
South,all-offenses,9250,9250,2019
South,all-offenses,492,558,2019
South,all-offenses,282,282,2007
South,all-offenses,2,2,2008
South,all-offenses,1,1,2007
South,all-offenses,74762,76781,2007
South,all-offenses,1554,1662,2014
South,all-offenses,72,72,2007
South,all-offenses,2884,2884,1999
South,all-offenses,552,552,2013
South,all-offenses,3574,3574,1996
South,all-offenses,643,658,1992
South,all-offenses,12207,12207,1999
South,all-offenses,40965,40965,2018
South,all-offenses,503,503,2010
South,all-offenses,49051,49051,2019
South,all-offenses,15211,15211,2019
South,all-offenses,80240,97417,2007
South,all-offenses,70,74,2004
South,all-offenses,18133,18133,1993
South,all-offenses,11174,12450,2012
South,all-offenses,251,251,1996
South,all-offenses,2156,2156,2008
South,all-offenses,3485,3797,2016
South,all-offenses,172,172,1999
South,all-offenses,1452,1488,2017
South,all-offenses,1833,1962,2015
South,all-offenses,523,543,1997
South,all-offenses,194470,194470,2011
South,all-offenses,293829,293829,2012
South,all-offenses,86407,97850,2013
South,all-offenses,2580,2812,2009
